0.00E+00,2.00E+00,8.00E+00,-9.49E+00
8.00E+00,0.00E+00,1.00E+00,-5.68E+00
6.00E+00,0.00E+00,1.40E+01,-9.82E+00
1.00E+00,0.00E+00,3.00E+00,-1.16E+01
5.00E+00,1.00E+00,2.00E+00,-4.99E+00
4.00E+00,1.00E+00,9.00E+00,-9.14E+00
4.00E+00,2.00E+00,1.30E+01,-1.30E+01
2.00E+00,1.00E+00,6.00E+00,-1.01E+01
3.00E+00,2.00E+00,3.00E+00,-1.24E+01
7.00E+00,0.00E+00,1.40E+01,-1.02E+01
2.00E+00,1.00E+00,1.30E+01,-1.38E+01
6.00E+00,0.00E+00,1.00E+00,-5.33E+00
5.00E+00,0.00E+00,5.00E+00,-1.37E+01
4.00E+00,1.00E+00,1.00E+01,-1.06E+01
3.00E+00,0.00E+00,2.00E+00,-3.83E+00
6.00E+00,1.00E+00,1.30E+01,-1.20E+01
5.00E+00,2.00E+00,3.00E+00,-1.33E+01
4.00E+00,0.00E+00,8.00E+00,-9.26E+00
5.00E+00,2.00E+00,4.00E+00,-1.24E+01
8.00E+00,0.00E+00,2.00E+00,-4.16E+00
5.00E+00,2.00E+00,6.00E+00,-8.47E+00
8.00E+00,1.00E+00,1.30E+01,-1.23E+01
5.00E+00,2.00E+00,9.00E+00,-8.56E+00
5.00E+00,0.00E+00,4.00E+00,-1.20E+01
5.00E+00,0.00E+00,3.00E+00,-1.24E+01
0.00E+00,2.00E+00,9.00E+00,-5.93E+00
1.00E+00,0.00E+00,6.00E+00,-9.68E+00
1.00E+00,1.00E+00,1.00E+01,-9.48E+00
6.00E+00,1.00E+00,5.00E+00,-1.31E+01
0.00E+00,0.00E+00,2.00E+00,-4.13E+00
3.00E+00,2.00E+00,1.50E+01,-1.52E+01
6.00E+00,1.00E+00,1.50E+01,-1.35E+01
0.00E+00,1.00E+00,1.00E+01,-7.46E+00
3.00E+00,2.00E+00,7.00E+00,-9.44E+00
4.00E+00,2.00E+00,1.20E+01,-6.08E+00
2.00E+00,1.00E+00,7.00E+00,-9.66E+00
6.00E+00,2.00E+00,1.20E+01,-6.39E+00
8.00E+00,1.00E+00,7.00E+00,-8.15E+00
0.00E+00,0.00E+00,1.20E+01,-5.33E+00
4.00E+00,0.00E+00,9.00E+00,-6.45E+00
1.00E+00,2.00E+00,9.00E+00,-8.58E+00
2.00E+00,1.00E+00,9.00E+00,-7.92E+00
0.00E+00,0.00E+00,6.00E+00,-6.05E+00
7.00E+00,2.00E+00,1.50E+01,-1.56E+01
9.00E+00,1.00E+00,1.10E+01,-8.08E+00
5.00E+00,1.00E+00,6.00E+00,-9.82E+00
4.00E+00,1.00E+00,8.00E+00,-9.52E+00
1.00E+00,1.00E+00,1.00E+00,-5.72E+00
6.00E+00,2.00E+00,8.00E+00,-1.04E+01
9.00E+00,0.00E+00,6.00E+00,-6.37E+00
5.00E+00,2.00E+00,1.00E+00,-8.52E+00
9.00E+00,2.00E+00,0.00E+00,-9.29E+00
5.00E+00,1.00E+00,8.00E+00,-9.32E+00
4.00E+00,2.00E+00,7.00E+00,-9.58E+00
8.00E+00,0.00E+00,9.00E+00,-6.37E+00
4.00E+00,2.00E+00,1.50E+01,-1.57E+01
2.00E+00,2.00E+00,1.20E+01,-6.07E+00
1.00E+00,2.00E+00,6.00E+00,-6.57E+00
7.00E+00,0.00E+00,1.00E+00,-5.16E+00
2.00E+00,1.00E+00,1.40E+01,-7.02E+00
4.00E+00,0.00E+00,5.00E+00,-1.32E+01
4.00E+00,2.00E+00,4.00E+00,-1.25E+01
6.00E+00,1.00E+00,7.00E+00,-9.74E+00
4.00E+00,0.00E+00,1.50E+01,-1.44E+01
0.00E+00,1.00E+00,1.20E+01,-7.33E+00
7.00E+00,0.00E+00,1.10E+01,-7.59E+00
7.00E+00,0.00E+00,2.00E+00,-3.97E+00
5.00E+00,2.00E+00,1.30E+01,-1.25E+01
2.00E+00,1.00E+00,1.20E+01,-6.34E+00
8.00E+00,1.00E+00,1.50E+01,-1.46E+01
1.00E+00,0.00E+00,1.50E+01,-1.33E+01
3.00E+00,2.00E+00,1.00E+01,-8.01E+00
1.00E+00,2.00E+00,1.40E+01,-1.09E+01
6.00E+00,1.00E+00,1.00E+00,-8.38E+00
2.00E+00,1.00E+00,4.00E+00,-1.13E+01
3.00E+00,2.00E+00,8.00E+00,-1.01E+01
5.00E+00,0.00E+00,1.30E+01,-1.18E+01
8.00E+00,1.00E+00,3.00E+00,-1.19E+01
8.00E+00,1.00E+00,4.00E+00,-1.15E+01
2.00E+00,0.00E+00,1.30E+01,-1.18E+01
1.00E+00,0.00E+00,8.00E+00,-9.59E+00
9.00E+00,0.00E+00,4.00E+00,-1.19E+01
9.00E+00,1.00E+00,9.00E+00,-8.82E+00
5.00E+00,0.00E+00,1.00E+00,-5.35E+00
7.00E+00,2.00E+00,1.20E+01,-6.38E+00
8.00E+00,0.00E+00,5.00E+00,-1.35E+01
7.00E+00,0.00E+00,1.50E+01,-1.46E+01
7.00E+00,1.00E+00,1.50E+01,-1.50E+01
0.00E+00,2.00E+00,3.00E+00,-1.25E+01
3.00E+00,0.00E+00,0.00E+00,-8.66E+00
0.00E+00,2.00E+00,4.00E+00,-1.20E+01
6.00E+00,0.00E+00,0.00E+00,-8.83E+00
3.00E+00,0.00E+00,8.00E+00,-9.26E+00
0.00E+00,2.00E+00,2.00E+00,-4.50E+00
9.00E+00,2.00E+00,1.00E+01,-8.25E+00
3.00E+00,2.00E+00,1.00E+00,-5.62E+00
6.00E+00,2.00E+00,7.00E+00,-9.52E+00
8.00E+00,2.00E+00,8.00E+00,-1.01E+01
8.00E+00,2.00E+00,1.00E+01,-7.99E+00
5.00E+00,1.00E+00,7.00E+00,-8.17E+00
4.00E+00,1.00E+00,0.00E+00,-9.45E+00
6.00E+00,2.00E+00,1.50E+01,-1.54E+01
7.00E+00,2.00E+00,1.00E+00,-5.76E+00
4.00E+00,1.00E+00,1.30E+01,-1.36E+01
7.00E+00,1.00E+00,2.00E+00,-4.84E+00
8.00E+00,0.00E+00,1.20E+01,-7.84E+00
1.00E+00,1.00E+00,4.00E+00,-1.05E+01
9.00E+00,2.00E+00,1.20E+01,-6.30E+00
1.00E+00,1.00E+00,0.00E+00,-8.50E+00
3.00E+00,1.00E+00,1.00E+01,-7.41E+00
0.00E+00,2.00E+00,1.00E+00,-8.67E+00
5.00E+00,0.00E+00,1.50E+01,-1.34E+01
5.00E+00,2.00E+00,0.00E+00,-9.09E+00
2.00E+00,0.00E+00,7.00E+00,-8.09E+00
1.00E+00,1.00E+00,6.00E+00,-1.01E+01
6.00E+00,2.00E+00,1.30E+01,-1.26E+01
2.00E+00,0.00E+00,4.00E+00,-1.11E+01
2.00E+00,0.00E+00,0.00E+00,-8.75E+00
2.00E+00,0.00E+00,3.00E+00,-1.22E+01
8.00E+00,0.00E+00,6.00E+00,-6.32E+00
3.00E+00,1.00E+00,1.40E+01,-3.17E+00
4.00E+00,0.00E+00,1.40E+01,-1.01E+01
2.00E+00,1.00E+00,1.00E+00,-7.77E+00
5.00E+00,0.00E+00,9.00E+00,-8.47E+00
7.00E+00,1.00E+00,1.30E+01,-1.15E+01
4.00E+00,1.00E+00,1.40E+01,-1.18E+01
6.00E+00,0.00E+00,1.00E+01,-7.38E+00
8.00E+00,1.00E+00,5.00E+00,-1.32E+01
7.00E+00,1.00E+00,1.20E+01,-7.90E+00
1.00E+00,0.00E+00,7.00E+00,-8.09E+00
0.00E+00,1.00E+00,7.00E+00,-1.00E+01
7.00E+00,1.00E+00,9.00E+00,-9.76E+00
9.00E+00,2.00E+00,1.50E+01,-1.45E+01
8.00E+00,2.00E+00,1.10E+01,-8.05E+00
5.00E+00,2.00E+00,1.10E+01,-1.22E+01
9.00E+00,0.00E+00,1.30E+01,-1.24E+01
8.00E+00,1.00E+00,1.00E+00,-8.22E+00
0.00E+00,1.00E+00,5.00E+00,-1.34E+01
8.00E+00,1.00E+00,9.00E+00,-6.42E+00
1.00E+00,2.00E+00,1.10E+01,-7.95E+00
2.00E+00,0.00E+00,6.00E+00,-5.98E+00
0.00E+00,0.00E+00,1.00E+01,-7.34E+00
8.00E+00,2.00E+00,7.00E+00,-9.56E+00
9.00E+00,0.00E+00,3.00E+00,-1.23E+01
1.00E+00,1.00E+00,2.00E+00,-4.45E+00
6.00E+00,0.00E+00,9.00E+00,-6.41E+00
9.00E+00,0.00E+00,1.00E+00,-8.39E+00
4.00E+00,0.00E+00,1.00E+01,-7.44E+00
6.00E+00,0.00E+00,6.00E+00,-9.92E+00
9.00E+00,1.00E+00,3.00E+00,-1.28E+01
9.00E+00,0.00E+00,5.00E+00,-1.36E+01
9.00E+00,1.00E+00,2.00E+00,-5.13E+00
6.00E+00,2.00E+00,1.40E+01,-1.06E+01
3.00E+00,0.00E+00,1.30E+01,-1.14E+01
4.00E+00,0.00E+00,1.20E+01,-6.07E+00
9.00E+00,0.00E+00,1.00E+01,-7.73E+00
6.00E+00,0.00E+00,5.00E+00,-1.34E+01
4.00E+00,2.00E+00,6.00E+00,-9.74E+00
2.00E+00,2.00E+00,5.00E+00,-1.42E+01
7.00E+00,1.00E+00,3.00E+00,-1.16E+01
4.00E+00,0.00E+00,1.00E+00,-8.73E+00
7.00E+00,1.00E+00,4.00E+00,-1.15E+01
6.00E+00,1.00E+00,8.00E+00,-9.87E+00
9.00E+00,1.00E+00,1.00E+00,-8.44E+00
7.00E+00,0.00E+00,1.30E+01,-1.23E+01
7.00E+00,1.00E+00,6.00E+00,-6.98E+00
2.00E+00,2.00E+00,1.10E+01,-9.24E+00
7.00E+00,2.00E+00,2.00E+00,-4.69E+00
1.00E+00,0.00E+00,2.00E+00,-3.96E+00
6.00E+00,2.00E+00,0.00E+00,-9.44E+00
0.00E+00,2.00E+00,6.00E+00,-9.37E+00
7.00E+00,0.00E+00,5.00E+00,-1.34E+01
6.00E+00,1.00E+00,2.00E+00,-4.35E+00
4.00E+00,1.00E+00,1.00E+00,-8.61E+00
1.00E+00,1.00E+00,3.00E+00,-1.30E+01
1.00E+00,1.00E+00,5.00E+00,-1.29E+01
4.00E+00,2.00E+00,2.00E+00,-4.99E+00
9.00E+00,0.00E+00,1.20E+01,-6.10E+00
1.00E+00,1.00E+00,1.50E+01,-1.59E+01
3.00E+00,1.00E+00,4.00E+00,-1.12E+01
4.00E+00,1.00E+00,7.00E+00,-9.52E+00
2.00E+00,0.00E+00,8.00E+00,-9.27E+00
5.00E+00,1.00E+00,1.40E+01,-1.47E+01
2.00E+00,0.00E+00,1.00E+01,-7.25E+00
6.00E+00,1.00E+00,9.00E+00,-7.66E+00
9.00E+00,2.00E+00,7.00E+00,-9.30E+00
5.00E+00,2.00E+00,1.40E+01,-1.44E+01
2.00E+00,2.00E+00,0.00E+00,-9.30E+00
3.00E+00,2.00E+00,6.00E+00,-1.02E+01
3.00E+00,1.00E+00,1.10E+01,-7.09E+00
1.00E+00,2.00E+00,1.00E+00,-5.71E+00
5.00E+00,1.00E+00,1.00E+00,-7.95E+00
1.00E+00,2.00E+00,5.00E+00,-1.42E+01
7.00E+00,0.00E+00,6.00E+00,-6.18E+00
0.00E+00,1.00E+00,1.50E+01,-1.37E+01
1.00E+00,1.00E+00,1.10E+01,-7.29E+00
2.00E+00,1.00E+00,1.00E+01,-8.45E+00
3.00E+00,2.00E+00,2.00E+00,-4.25E+00
0.00E+00,2.00E+00,7.00E+00,-9.09E+00
0.00E+00,0.00E+00,1.30E+01,-1.16E+01
7.00E+00,2.00E+00,1.10E+01,-8.24E+00
6.00E+00,0.00E+00,1.10E+01,-7.47E+00
2.00E+00,1.00E+00,5.00E+00,-1.26E+01
2.00E+00,1.00E+00,8.00E+00,-8.96E+00
7.00E+00,0.00E+00,7.00E+00,-8.68E+00
6.00E+00,2.00E+00,5.00E+00,-1.43E+01
7.00E+00,0.00E+00,4.00E+00,-1.13E+01
7.00E+00,0.00E+00,0.00E+00,-7.54E+00
3.00E+00,1.00E+00,7.00E+00,-9.49E+00
7.00E+00,0.00E+00,3.00E+00,-1.18E+01
4.00E+00,1.00E+00,4.00E+00,-1.16E+01
2.00E+00,0.00E+00,1.00E+00,-5.82E+00
4.00E+00,1.00E+00,3.00E+00,-1.31E+01
8.00E+00,1.00E+00,1.40E+01,-6.94E+00
9.00E+00,0.00E+00,1.50E+01,-1.50E+01
2.00E+00,1.00E+00,0.00E+00,-8.38E+00
1.00E+00,0.00E+00,4.00E+00,-1.12E+01
5.00E+00,0.00E+00,6.00E+00,-6.18E+00
3.00E+00,1.00E+00,9.00E+00,-9.66E+00
0.00E+00,2.00E+00,1.20E+01,-7.59E+00
1.00E+00,0.00E+00,1.40E+01,-9.86E+00
0.00E+00,2.00E+00,5.00E+00,-1.39E+01
7.00E+00,1.00E+00,1.10E+01,-7.42E+00
2.00E+00,0.00E+00,2.00E+00,-4.21E+00
3.00E+00,0.00E+00,4.00E+00,-1.11E+01
5.00E+00,1.00E+00,5.00E+00,-1.31E+01
3.00E+00,0.00E+00,3.00E+00,-1.18E+01
1.00E+00,0.00E+00,9.00E+00,-5.64E+00
0.00E+00,0.00E+00,1.00E+00,-5.35E+00
6.00E+00,2.00E+00,1.00E+00,-9.67E+00
0.00E+00,1.00E+00,1.00E+00,-8.07E+00
6.00E+00,2.00E+00,1.00E+01,-8.07E+00
4.00E+00,1.00E+00,1.50E+01,-1.35E+01
0.00E+00,2.00E+00,0.00E+00,-8.99E+00
3.00E+00,0.00E+00,7.00E+00,-8.36E+00
3.00E+00,2.00E+00,1.10E+01,-7.98E+00
1.00E+00,1.00E+00,1.30E+01,-1.19E+01
4.00E+00,0.00E+00,0.00E+00,-8.53E+00
3.00E+00,2.00E+00,1.20E+01,-6.83E+00
3.00E+00,2.00E+00,5.00E+00,-1.42E+01
4.00E+00,1.00E+00,2.00E+00,-4.80E+00
4.00E+00,0.00E+00,6.00E+00,-9.49E+00
9.00E+00,1.00E+00,6.00E+00,-9.19E+00
8.00E+00,1.00E+00,1.00E+01,-8.36E+00
5.00E+00,0.00E+00,1.00E+01,-7.49E+00
6.00E+00,2.00E+00,3.00E+00,-1.27E+01
2.00E+00,2.00E+00,1.40E+01,-1.12E+01
6.00E+00,2.00E+00,4.00E+00,-1.22E+01
4.00E+00,2.00E+00,5.00E+00,-1.42E+01
1.00E+00,2.00E+00,1.50E+01,-1.52E+01
2.00E+00,2.00E+00,6.00E+00,-9.47E+00
0.00E+00,2.00E+00,1.00E+01,-7.93E+00
5.00E+00,0.00E+00,7.00E+00,-8.77E+00
5.00E+00,0.00E+00,1.20E+01,-6.06E+00
0.00E+00,1.00E+00,3.00E+00,-1.16E+01
3.00E+00,0.00E+00,1.50E+01,-1.42E+01
0.00E+00,1.00E+00,4.00E+00,-1.12E+01
8.00E+00,0.00E+00,0.00E+00,-8.75E+00
0.00E+00,2.00E+00,1.40E+01,-1.07E+01
2.00E+00,2.00E+00,1.00E+00,-8.08E+00
0.00E+00,0.00E+00,0.00E+00,-8.47E+00
2.00E+00,1.00E+00,2.00E+00,-4.96E+00
0.00E+00,0.00E+00,8.00E+00,-9.02E+00
0.00E+00,2.00E+00,1.50E+01,-1.51E+01
9.00E+00,1.00E+00,7.00E+00,-9.70E+00
8.00E+00,2.00E+00,5.00E+00,-1.44E+01
1.00E+00,2.00E+00,8.00E+00,-1.00E+01
2.00E+00,1.00E+00,1.10E+01,-7.59E+00
5.00E+00,0.00E+00,2.00E+00,-4.30E+00
0.00E+00,0.00E+00,4.00E+00,-1.12E+01
0.00E+00,0.00E+00,3.00E+00,-1.16E+01
8.00E+00,2.00E+00,1.50E+01,-1.58E+01
6.00E+00,1.00E+00,1.40E+01,-9.67E+00
4.00E+00,0.00E+00,2.00E+00,-4.58E+00
0.00E+00,0.00E+00,7.00E+00,-8.26E+00
5.00E+00,1.00E+00,0.00E+00,-8.67E+00
1.00E+00,1.00E+00,7.00E+00,-1.24E+01
7.00E+00,0.00E+00,8.00E+00,-9.86E+00
8.00E+00,2.00E+00,9.00E+00,-8.70E+00
7.00E+00,0.00E+00,1.00E+01,-7.47E+00
6.00E+00,0.00E+00,3.00E+00,-1.17E+01
1.00E+00,1.00E+00,1.20E+01,-7.35E+00
6.00E+00,0.00E+00,4.00E+00,-1.13E+01
1.00E+00,2.00E+00,2.00E+00,-4.39E+00
7.00E+00,2.00E+00,0.00E+00,-9.53E+00
2.00E+00,0.00E+00,1.20E+01,-6.12E+00
9.00E+00,2.00E+00,1.40E+01,-1.63E+00
9.00E+00,1.00E+00,0.00E+00,-9.05E+00
9.00E+00,2.00E+00,1.00E+00,-8.63E+00
5.00E+00,2.00E+00,5.00E+00,-1.44E+01
4.00E+00,1.00E+00,1.10E+01,-7.68E+00
9.00E+00,2.00E+00,9.00E+00,-8.28E+00
7.00E+00,1.00E+00,8.00E+00,-1.05E+01
7.00E+00,1.00E+00,1.00E+01,-9.61E+00
5.00E+00,2.00E+00,8.00E+00,-1.01E+01
3.00E+00,1.00E+00,6.00E+00,-9.20E+00
0.00E+00,1.00E+00,2.00E+00,-4.78E+00
0.00E+00,0.00E+00,1.50E+01,-1.43E+01
4.00E+00,1.00E+00,5.00E+00,-1.25E+01
2.00E+00,0.00E+00,9.00E+00,-5.64E+00
2.00E+00,2.00E+00,1.50E+01,-1.56E+01
2.00E+00,1.00E+00,1.50E+01,-1.49E+01
4.00E+00,0.00E+00,4.00E+00,-1.18E+01
8.00E+00,0.00E+00,1.50E+01,-1.35E+01
6.00E+00,1.00E+00,1.00E+01,-9.82E+00
4.00E+00,0.00E+00,3.00E+00,-1.56E+01
9.00E+00,1.00E+00,1.00E+01,-9.29E+00
1.00E+00,0.00E+00,0.00E+00,-8.39E+00
7.00E+00,0.00E+00,9.00E+00,-5.55E+00
6.00E+00,0.00E+00,2.00E+00,-3.68E+00
5.00E+00,0.00E+00,0.00E+00,-8.95E+00
6.00E+00,2.00E+00,2.00E+00,-4.13E+00
5.00E+00,1.00E+00,1.00E+01,-7.72E+00
3.00E+00,1.00E+00,0.00E+00,-8.68E+00
1.00E+00,2.00E+00,7.00E+00,-9.07E+00
9.00E+00,2.00E+00,4.00E+00,-1.26E+01
1.00E+00,0.00E+00,5.00E+00,-1.29E+01
9.00E+00,2.00E+00,3.00E+00,-1.31E+01
1.00E+00,0.00E+00,1.20E+01,-6.67E+00
9.00E+00,2.00E+00,5.00E+00,-1.43E+01
4.00E+00,0.00E+00,1.10E+01,-7.90E+00
2.00E+00,2.00E+00,8.00E+00,-9.72E+00
5.00E+00,0.00E+00,1.40E+01,-1.26E-01
2.00E+00,2.00E+00,1.00E+01,-7.80E+00
2.00E+00,2.00E+00,2.00E+00,-4.88E+00
1.00E+00,2.00E+00,1.30E+01,-1.23E+01
3.00E+00,1.00E+00,3.00E+00,-1.09E+01
4.00E+00,2.00E+00,1.40E+01,-1.08E+01
0.00E+00,1.00E+00,8.00E+00,-9.03E+00
3.00E+00,0.00E+00,1.00E+00,-8.61E+00
8.00E+00,1.00E+00,1.20E+01,-7.76E+00
7.00E+00,2.00E+00,1.40E+01,-1.07E+01
6.00E+00,2.00E+00,6.00E+00,-6.73E+00
3.00E+00,0.00E+00,9.00E+00,-5.58E+00
5.00E+00,1.00E+00,1.30E+01,-1.29E+01
5.00E+00,1.00E+00,9.00E+00,-6.74E+00
7.00E+00,2.00E+00,6.00E+00,-9.96E+00
9.00E+00,2.00E+00,6.00E+00,-9.43E+00
2.00E+00,0.00E+00,1.50E+01,-1.47E+01
2.00E+00,2.00E+00,1.30E+01,-1.30E+01
1.00E+00,0.00E+00,1.00E+01,-7.33E+00
7.00E+00,1.00E+00,1.40E+01,-9.92E+00
4.00E+00,1.00E+00,1.20E+01,-8.23E+00
9.00E+00,1.00E+00,1.40E+01,-6.96E+00
7.00E+00,1.00E+00,0.00E+00,-9.05E+00
4.00E+00,0.00E+00,1.30E+01,-1.21E+01
3.00E+00,2.00E+00,0.00E+00,-9.18E+00
8.00E+00,0.00E+00,1.30E+01,-1.23E+01
3.00E+00,0.00E+00,1.20E+01,-6.09E+00
6.00E+00,0.00E+00,8.00E+00,-9.81E+00
9.00E+00,2.00E+00,2.00E+00,-4.84E+00
4.00E+00,2.00E+00,3.00E+00,-1.23E+01
5.00E+00,0.00E+00,8.00E+00,-9.67E+00
8.00E+00,2.00E+00,6.00E+00,-9.76E+00
0.00E+00,0.00E+00,1.10E+01,-7.46E+00
0.00E+00,1.00E+00,1.10E+01,-7.54E+00
8.00E+00,1.00E+00,6.00E+00,-9.81E+00
3.00E+00,0.00E+00,6.00E+00,-6.16E+00
8.00E+00,1.00E+00,1.10E+01,-7.86E+00
9.00E+00,0.00E+00,1.40E+01,-1.06E+01
5.00E+00,2.00E+00,1.20E+01,-6.00E+00
3.00E+00,0.00E+00,5.00E+00,-1.33E+01
4.00E+00,2.00E+00,9.00E+00,-8.66E+00
3.00E+00,2.00E+00,1.40E+01,-1.08E+01
1.00E+00,0.00E+00,1.30E+01,-1.05E+01
3.00E+00,1.00E+00,2.00E+00,-4.61E+00
0.00E+00,1.00E+00,1.30E+01,-1.29E+01
0.00E+00,1.00E+00,1.40E+01,-1.47E+01
8.00E+00,0.00E+00,8.00E+00,-9.69E+00
4.00E+00,2.00E+00,1.10E+01,-7.80E+00
9.00E+00,1.00E+00,8.00E+00,-9.52E+00
6.00E+00,1.00E+00,1.20E+01,-6.96E+00
2.00E+00,2.00E+00,7.00E+00,-9.33E+00
8.00E+00,0.00E+00,1.10E+01,-7.75E+00
2.00E+00,2.00E+00,4.00E+00,-1.18E+01
2.00E+00,2.00E+00,3.00E+00,-1.30E+01
8.00E+00,1.00E+00,8.00E+00,-9.60E+00
8.00E+00,0.00E+00,3.00E+00,-1.22E+01
2.00E+00,2.00E+00,9.00E+00,-8.53E+00
8.00E+00,0.00E+00,4.00E+00,-1.17E+01
3.00E+00,1.00E+00,1.30E+01,-1.32E+01
6.00E+00,1.00E+00,0.00E+00,-8.19E+00
1.00E+00,1.00E+00,8.00E+00,-9.01E+00
5.00E+00,1.00E+00,1.10E+01,-8.25E+00
6.00E+00,1.00E+00,6.00E+00,-9.23E+00
9.00E+00,2.00E+00,8.00E+00,-9.94E+00
1.00E+00,2.00E+00,0.00E+00,-9.01E+00
2.00E+00,0.00E+00,5.00E+00,-1.34E+01
3.00E+00,1.00E+00,1.00E+00,-8.32E+00
8.00E+00,2.00E+00,3.00E+00,-1.32E+01
8.00E+00,2.00E+00,4.00E+00,-1.24E+01
0.00E+00,1.00E+00,9.00E+00,-9.01E+00
3.00E+00,1.00E+00,5.00E+00,-1.46E+01
5.00E+00,2.00E+00,7.00E+00,-9.08E+00
9.00E+00,1.00E+00,1.20E+01,-7.49E+00
0.00E+00,2.00E+00,1.30E+01,-1.24E+01
9.00E+00,1.00E+00,5.00E+00,-1.30E+01
3.00E+00,0.00E+00,1.10E+01,-7.29E+00
3.00E+00,0.00E+00,1.00E+01,-7.51E+00
1.00E+00,1.00E+00,9.00E+00,-9.56E+00
6.00E+00,2.00E+00,9.00E+00,-6.59E+00
9.00E+00,0.00E+00,2.00E+00,-4.43E+00
9.00E+00,0.00E+00,8.00E+00,-9.52E+00
6.00E+00,0.00E+00,7.00E+00,-8.55E+00
0.00E+00,0.00E+00,1.40E+01,-9.82E+00
9.00E+00,1.00E+00,4.00E+00,-1.14E+01
9.00E+00,0.00E+00,0.00E+00,-8.83E+00
5.00E+00,2.00E+00,1.00E+01,-9.61E+00
2.00E+00,0.00E+00,1.40E+01,-1.04E+01
4.00E+00,2.00E+00,8.00E+00,-9.77E+00
0.00E+00,0.00E+00,9.00E+00,-5.72E+00
6.00E+00,0.00E+00,1.20E+01,-6.06E+00
3.00E+00,2.00E+00,4.00E+00,-1.22E+01
6.00E+00,0.00E+00,1.50E+01,-1.33E+01
6.00E+00,0.00E+00,1.30E+01,-1.16E+01
8.00E+00,0.00E+00,7.00E+00,-8.63E+00
6.00E+00,2.00E+00,1.10E+01,-9.66E+00
7.00E+00,2.00E+00,8.00E+00,-1.04E+01
7.00E+00,2.00E+00,1.00E+01,-8.25E+00
1.00E+00,0.00E+00,1.10E+01,-7.37E+00
3.00E+00,0.00E+00,1.40E+01,-1.00E+01
7.00E+00,0.00E+00,1.20E+01,-6.63E+00
7.00E+00,1.00E+00,7.00E+00,-9.87E+00
9.00E+00,2.00E+00,1.10E+01,-1.22E+01
8.00E+00,2.00E+00,1.20E+01,-8.04E+00
9.00E+00,2.00E+00,1.30E+01,-1.32E+01
3.00E+00,1.00E+00,1.20E+01,-8.47E+00
4.00E+00,2.00E+00,0.00E+00,-9.19E+00
4.00E+00,1.00E+00,6.00E+00,-1.00E+01
4.00E+00,0.00E+00,7.00E+00,-8.80E+00
1.00E+00,2.00E+00,1.20E+01,-6.01E+00
7.00E+00,2.00E+00,1.30E+01,-1.31E+01
3.00E+00,2.00E+00,9.00E+00,-9.13E+00
7.00E+00,2.00E+00,5.00E+00,-1.43E+01
9.00E+00,0.00E+00,1.10E+01,-7.97E+00
1.00E+00,2.00E+00,1.00E+01,-7.88E+00
8.00E+00,2.00E+00,1.30E+01,-1.32E+01
9.00E+00,1.00E+00,1.50E+01,-1.65E+01
8.00E+00,2.00E+00,1.40E+01,-1.14E+01
4.00E+00,2.00E+00,1.00E+01,-9.49E+00
5.00E+00,2.00E+00,1.50E+01,-1.59E+01
4.00E+00,2.00E+00,1.00E+00,-8.85E+00
9.00E+00,0.00E+00,7.00E+00,-8.59E+00
1.00E+00,2.00E+00,3.00E+00,-1.24E+01
1.00E+00,2.00E+00,4.00E+00,-1.20E+01
6.00E+00,1.00E+00,4.00E+00,-1.13E+01
0.00E+00,1.00E+00,6.00E+00,-9.01E+00
3.00E+00,1.00E+00,1.50E+01,-1.31E+01
6.00E+00,1.00E+00,3.00E+00,-1.17E+01
9.00E+00,0.00E+00,9.00E+00,-5.54E+00
9.00E+00,1.00E+00,1.30E+01,-1.34E+01
7.00E+00,1.00E+00,1.00E+00,-8.91E+00
2.00E+00,1.00E+00,3.00E+00,-1.17E+01
2.00E+00,0.00E+00,1.10E+01,-1.15E+01
5.00E+00,1.00E+00,4.00E+00,-1.15E+01
5.00E+00,1.00E+00,3.00E+00,-1.22E+01
7.00E+00,2.00E+00,7.00E+00,-1.22E+01
7.00E+00,2.00E+00,4.00E+00,-1.26E+01
8.00E+00,1.00E+00,0.00E+00,-8.57E+00
7.00E+00,2.00E+00,3.00E+00,-1.30E+01
0.00E+00,0.00E+00,5.00E+00,-1.31E+01
8.00E+00,2.00E+00,0.00E+00,-9.30E+00
5.00E+00,1.00E+00,1.20E+01,-7.97E+00
1.00E+00,0.00E+00,1.00E+00,-5.20E+00
0.00E+00,2.00E+00,1.10E+01,-7.86E+00
5.00E+00,1.00E+00,1.50E+01,-1.34E+01
6.00E+00,1.00E+00,1.10E+01,-7.14E+00
7.00E+00,2.00E+00,9.00E+00,-5.91E+00
8.00E+00,2.00E+00,1.00E+00,-8.80E+00
3.00E+00,2.00E+00,1.30E+01,-1.27E+01
8.00E+00,1.00E+00,2.00E+00,-4.98E+00
7.00E+00,1.00E+00,5.00E+00,-1.24E+01
8.00E+00,2.00E+00,2.00E+00,-5.13E+00
0.00E+00,1.00E+00,0.00E+00,-8.61E+00
3.00E+00,1.00E+00,8.00E+00,-9.61E+00
1.00E+00,1.00E+00,1.40E+01,-9.46E+00
8.00E+00,0.00E+00,1.40E+01,-9.18E+00
5.00E+00,0.00E+00,1.10E+01,-1.20E+01
8.00E+00,0.00E+00,1.00E+01,-7.66E+00
5.00E+00,2.00E+00,2.00E+00,-5.21E+00
